filename,class,xmin,ymin,xmax,ymax,trackid
Pipstrel-Virus_Bodensee_2018-02-13_15-42-28.jpg,nature,1715,345,1750,380,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-28.jpg,nature,1418,310,1496,414,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-28.jpg,nature,2035,291,2073,344,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-28.jpg,nature,1957,239,2034,320,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-28.jpg,nature,1476,223,1511,260,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-28.jpg,nature,2053,220,2088,258,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-28.jpg,nature,1387,197,1465,308,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-28.jpg,nature,1453,154,1488,189,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-28.jpg,nature,1408,147,1445,195,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-28.jpg,nature,1635,124,1670,159,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-28.jpg,nature,1384,105,1419,142,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-28.jpg,nature,2034,103,2116,215,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-28.jpg,nature,1335,87,1374,155,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-30.jpg,boat,1804,64,1832,98,12
Pipstrel-Virus_Bodensee_2018-02-13_15-42-30.jpg,boat,1006,384,1048,411,13
Pipstrel-Virus_Bodensee_2018-02-13_15-42-30.jpg,boat,2493,1707,2545,1752,14
Pipstrel-Virus_Bodensee_2018-02-13_15-42-30.jpg,nature,2209,2395,2244,2430,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-30.jpg,nature,958,1139,996,1176,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-30.jpg,nature,2129,844,2182,903,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-30.jpg,nature,1620,364,1655,399,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-30.jpg,nature,1731,350,1774,391,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-30.jpg,nature,1752,276,1787,317,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-30.jpg,nature,2132,100,2167,135,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-30.jpg,nature,2155,95,2206,181,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-30.jpg,nature,1744,68,1779,103,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-31.jpg,boat,2429,1502,2473,1548,14
Pipstrel-Virus_Bodensee_2018-02-13_15-42-31.jpg,boat,957,126,996,155,13
Pipstrel-Virus_Bodensee_2018-02-13_15-42-31.jpg,undefObj,892,919,902,929,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-31.jpg,nature,2099,691,2142,734,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-31.jpg,nature,2029,235,2086,281,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-31.jpg,nature,2102,231,2137,267,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-31.jpg,nature,2019,149,2054,184,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-31.jpg,nature,1924,102,1959,139,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-31.jpg,nature,1755,101,1792,141,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-31.jpg,nature,2084,59,2173,216,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-32.jpg,boat,2359,1311,2411,1351,14
Pipstrel-Virus_Bodensee_2018-02-13_15-42-32.jpg,nature,2050,1596,2085,1631,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-32.jpg,nature,775,655,813,695,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-32.jpg,nature,2017,185,2054,232,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-32.jpg,nature,1971,103,2076,173,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-32.jpg,nature,1395,62,1430,97,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-33.jpg,boat,2253,1144,2294,1186,14
Pipstrel-Virus_Bodensee_2018-02-13_15-42-33.jpg,undefObj,637,407,648,414,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-33.jpg,nature,3171,1882,3206,1917,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-33.jpg,nature,3219,1482,3280,1680,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-33.jpg,nature,1398,306,1434,343,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-33.jpg,nature,1478,301,1513,336,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-33.jpg,nature,1937,271,1972,307,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-33.jpg,nature,1421,211,1456,246,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-33.jpg,nature,1969,175,2005,218,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-33.jpg,nature,1915,175,1951,211,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-33.jpg,nature,1914,99,2002,169,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-34.jpg,undefObj,490,69,499,78,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-34.jpg,undefObj,2077,733,2084,740,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-34.jpg,boat,2162,918,2199,961,14
Pipstrel-Virus_Bodensee_2018-02-13_15-42-34.jpg,nature,3126,1429,3161,1465,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-34.jpg,nature,3138,1319,3191,1403,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-34.jpg,nature,3249,896,3280,943,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-34.jpg,nature,3258,842,3280,880,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-34.jpg,nature,1399,181,1458,243,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-34.jpg,nature,1780,140,1850,241,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-34.jpg,nature,1252,113,1420,297,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-34.jpg,nature,1351,53,1386,88,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-35.jpg,undefObj,2092,522,2102,530,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-35.jpg,boat,2133,739,2171,782,14
Pipstrel-Virus_Bodensee_2018-02-13_15-42-35.jpg,nature,3048,1543,3083,1578,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-35.jpg,nature,3117,1194,3159,1234,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-35.jpg,nature,3132,1129,3167,1165,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-35.jpg,nature,3214,640,3277,808,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-35.jpg,nature,3246,587,3280,629,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-35.jpg,nature,1276,57,1311,92,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-36.jpg,boat,2119,557,2156,599,14
Pipstrel-Virus_Bodensee_2018-02-13_15-42-36.jpg,undefObj,2127,310,2134,318,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-36.jpg,nature,3053,1419,3088,1455,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-36.jpg,nature,3064,1370,3103,1417,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-36.jpg,nature,1750,1048,1785,1083,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-36.jpg,nature,1753,994,1788,1031,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-36.jpg,nature,3212,609,3253,647,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-37.jpg,boat,2183,255,2220,299,14
Pipstrel-Virus_Bodensee_2018-02-13_15-42-37.jpg,boat,1758,2374,1791,2406,15
Pipstrel-Virus_Bodensee_2018-02-13_15-42-37.jpg,bowwave,1753,2370,1862,2463,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-37.jpg,nature,1931,1859,1966,1894,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-37.jpg,nature,3095,1546,3130,1581,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-37.jpg,nature,3123,1364,3159,1403,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-37.jpg,nature,3149,1235,3192,1278,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-37.jpg,nature,3162,1061,3219,1153,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-37.jpg,nature,3191,1009,3227,1048,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-37.jpg,nature,3208,955,3243,990,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-37.jpg,nature,3206,907,3249,945,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-37.jpg,nature,3227,785,3275,828,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-39.jpg,boat,1780,2143,1807,2171,15
Pipstrel-Virus_Bodensee_2018-02-13_15-42-39.jpg,bowwave,1775,2138,2032,2364,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-39.jpg,boat,2253,0,2290,37,14
Pipstrel-Virus_Bodensee_2018-02-13_15-42-39.jpg,nature,3037,1888,3072,1923,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-39.jpg,nature,3141,1323,3209,1506,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-39.jpg,nature,3205,1130,3247,1196,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-39.jpg,nature,3231,980,3280,1107,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-39.jpg,nature,1863,933,1898,968,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-39.jpg,nature,1789,904,1824,939,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-39.jpg,nature,3245,895,3280,967,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-39.jpg,nature,1845,895,1880,931,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-39.jpg,nature,1742,880,1777,915,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-39.jpg,nature,1896,856,1931,891,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-39.jpg,nature,1910,573,1946,613,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-40.jpg,boat,1634,1954,1666,1986,15
Pipstrel-Virus_Bodensee_2018-02-13_15-42-40.jpg,bowwave,1630,1951,1898,2217,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-40.jpg,nature,2715,2443,2759,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-40.jpg,nature,2972,1429,3007,1464,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-40.jpg,nature,2995,1307,3032,1349,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-40.jpg,nature,3097,848,3143,896,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-40.jpg,nature,3108,776,3143,811,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-40.jpg,nature,3177,453,3222,496,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-40.jpg,nature,3255,370,3280,405,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-40.jpg,nature,3240,333,3275,368,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-41.jpg,boat,1710,1763,1736,1785,15
Pipstrel-Virus_Bodensee_2018-02-13_15-42-41.jpg,bowwave,1705,1758,2028,1993,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-41.jpg,boat,2850,2295,2886,2334,16
Pipstrel-Virus_Bodensee_2018-02-13_15-42-41.jpg,bowwave,2847,2289,2928,2362,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-41.jpg,boat,3122,2343,3166,2396,17
Pipstrel-Virus_Bodensee_2018-02-13_15-42-43.jpg,undefObj,2,2426,24,2460,19
Pipstrel-Virus_Bodensee_2018-02-13_15-42-43.jpg,boat,1156,2230,1183,2288,18
Pipstrel-Virus_Bodensee_2018-02-13_15-42-43.jpg,boat,1792,1405,1828,1438,15
Pipstrel-Virus_Bodensee_2018-02-13_15-42-43.jpg,bowwave,1788,1402,2112,1655,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-43.jpg,boat,3026,1948,3072,1992,16
Pipstrel-Virus_Bodensee_2018-02-13_15-42-43.jpg,nature,3017,1851,3060,1893,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-43.jpg,nature,3035,1688,3115,1837,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-43.jpg,nature,3147,1312,3182,1376,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-44.jpg,boat,997,2099,1025,2155,18
Pipstrel-Virus_Bodensee_2018-02-13_15-42-44.jpg,boat,1665,1264,1701,1296,15
Pipstrel-Virus_Bodensee_2018-02-13_15-42-44.jpg,bowwave,1658,1261,1819,1400,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-44.jpg,boat,2877,1853,2920,1898,16
Pipstrel-Virus_Bodensee_2018-02-13_15-42-44.jpg,boat,3158,1908,3207,1955,17
Pipstrel-Virus_Bodensee_2018-02-13_15-42-44.jpg,nature,2883,1679,2956,1766,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-45.jpg,boat,852,1926,882,1974,18
Pipstrel-Virus_Bodensee_2018-02-13_15-42-45.jpg,undefObj,1427,2449,1445,2464,20
Pipstrel-Virus_Bodensee_2018-02-13_15-42-45.jpg,boat,1536,1070,1569,1098,15
Pipstrel-Virus_Bodensee_2018-02-13_15-42-45.jpg,bowwave,1533,1066,1648,1159,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-45.jpg,boat,2737,1673,2780,1718,16
Pipstrel-Virus_Bodensee_2018-02-13_15-42-45.jpg,boat,3012,1722,3058,1765,17
Pipstrel-Virus_Bodensee_2018-02-13_15-42-45.jpg,nature,1744,1361,1784,1401,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-46.jpg,boat,766,1774,802,1816,18
Pipstrel-Virus_Bodensee_2018-02-13_15-42-46.jpg,boat,1366,2301,1385,2335,20
Pipstrel-Virus_Bodensee_2018-02-13_15-42-46.jpg,bowwave,1343,2211,1430,2338,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-46.jpg,undefObj,1725,1310,1735,1319,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-46.jpg,boat,1445,881,1477,906,15
Pipstrel-Virus_Bodensee_2018-02-13_15-42-46.jpg,bowwave,1440,875,1721,1231,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-46.jpg,boat,2668,1484,2708,1525,16
Pipstrel-Virus_Bodensee_2018-02-13_15-42-46.jpg,boat,2932,1531,2981,1572,17
Pipstrel-Virus_Bodensee_2018-02-13_15-42-46.jpg,nature,2621,1741,2656,1776,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-46.jpg,nature,2620,1692,2655,1727,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-46.jpg,nature,2654,1601,2696,1649,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-46.jpg,nature,2672,1393,2707,1428,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-46.jpg,nature,2690,1332,2725,1367,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-48.jpg,boat,796,1609,833,1650,18
Pipstrel-Virus_Bodensee_2018-02-13_15-42-48.jpg,boat,1406,2139,1426,2173,20
Pipstrel-Virus_Bodensee_2018-02-13_15-42-48.jpg,bowwave,1378,2008,1490,2178,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-48.jpg,boat,1446,689,1476,715,15
Pipstrel-Virus_Bodensee_2018-02-13_15-42-48.jpg,bowwave,1442,680,1814,1223,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-48.jpg,boat,2710,1290,2755,1330,16
Pipstrel-Virus_Bodensee_2018-02-13_15-42-48.jpg,boat,2979,1335,3029,1374,17
Pipstrel-Virus_Bodensee_2018-02-13_15-42-48.jpg,nature,2667,1674,2702,1709,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-48.jpg,nature,2658,1499,2713,1593,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-49.jpg,boat,875,1416,913,1459,18
Pipstrel-Virus_Bodensee_2018-02-13_15-42-49.jpg,boat,1490,1954,1509,1986,20
Pipstrel-Virus_Bodensee_2018-02-13_15-42-49.jpg,bowwave,1425,1644,1623,1990,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-49.jpg,boat,2533,2335,2568,2366,21
Pipstrel-Virus_Bodensee_2018-02-13_15-42-49.jpg,bowwave,2518,2282,2617,2369,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-49.jpg,boat,2807,1072,2852,1115,16
Pipstrel-Virus_Bodensee_2018-02-13_15-42-49.jpg,boat,3083,1116,3133,1158,17
Pipstrel-Virus_Bodensee_2018-02-13_15-42-49.jpg,boat,1491,467,1520,493,15
Pipstrel-Virus_Bodensee_2018-02-13_15-42-49.jpg,bowwave,1486,462,1808,905,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-49.jpg,nature,2764,1564,2799,1600,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-49.jpg,nature,2762,1462,2819,1512,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-49.jpg,nature,2765,1298,2813,1388,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-49.jpg,nature,2791,1255,2833,1294,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-49.jpg,nature,2797,1198,2838,1238,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-49.jpg,nature,2797,1137,2850,1187,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-52.jpg,boat,726,795,755,839,18
Pipstrel-Virus_Bodensee_2018-02-13_15-42-52.jpg,boat,1347,1385,1367,1418,20
Pipstrel-Virus_Bodensee_2018-02-13_15-42-52.jpg,bowwave,1314,1258,1418,1420,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-52.jpg,boat,2894,2133,2934,2163,22
Pipstrel-Virus_Bodensee_2018-02-13_15-42-52.jpg,boat,2386,1797,2409,1829,21
Pipstrel-Virus_Bodensee_2018-02-13_15-42-52.jpg,bowwave,2372,1753,2421,1831,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-52.jpg,boat,2701,486,2740,530,16
Pipstrel-Virus_Bodensee_2018-02-13_15-42-52.jpg,boat,2970,535,3023,579,17
Pipstrel-Virus_Bodensee_2018-02-13_15-42-52.jpg,nature,2570,1322,2641,1533,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-52.jpg,nature,2599,1270,2634,1305,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-52.jpg,nature,2610,1155,2656,1215,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-52.jpg,nature,2672,725,2707,760,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-52.jpg,nature,1684,670,1719,706,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-52.jpg,nature,2716,625,2757,676,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,boat,683,608,711,654,18
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,bowwave,675,560,722,658,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,boat,1314,1216,1335,1249,20
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,bowwave,1264,1012,1430,1253,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,boat,2673,299,2709,343,16
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,boat,2939,354,2992,396,17
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,boat,2361,1637,2385,1667,21
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,bowwave,2352,1589,2387,1669,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,boat,2877,1971,2918,1996,22
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,nature,1510,2387,1545,2422,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,nature,2484,1558,2545,1695,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,nature,2521,1465,2556,1500,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,nature,2533,1393,2568,1429,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,nature,2551,1293,2587,1331,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,nature,2559,1240,2594,1275,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,nature,2563,1160,2609,1233,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-53.jpg,nature,2660,554,2695,589,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-56.jpg,boat,690,246,718,292,18
Pipstrel-Virus_Bodensee_2018-02-13_15-42-56.jpg,boat,1341,862,1362,894,20
Pipstrel-Virus_Bodensee_2018-02-13_15-42-56.jpg,bowwave,1288,694,1423,896,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-56.jpg,boat,2966,1596,3013,1616,22
Pipstrel-Virus_Bodensee_2018-02-13_15-42-56.jpg,boat,2424,1271,2445,1303,21
Pipstrel-Virus_Bodensee_2018-02-13_15-42-56.jpg,nature,1561,2108,1599,2146,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-56.jpg,nature,2485,1845,2520,1880,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-56.jpg,nature,2515,1724,2550,1760,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-56.jpg,nature,2502,1617,2559,1700,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-56.jpg,nature,2529,1158,2624,1531,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-56.jpg,nature,2665,582,2700,617,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-56.jpg,nature,2705,149,2740,184,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-57.jpg,boat,701,28,730,76,18
Pipstrel-Virus_Bodensee_2018-02-13_15-42-57.jpg,bowwave,681,1,742,80,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-57.jpg,boat,1347,658,1369,693,20
Pipstrel-Virus_Bodensee_2018-02-13_15-42-57.jpg,bowwave,1276,449,1456,696,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-57.jpg,boat,2442,1092,2468,1119,21
Pipstrel-Virus_Bodensee_2018-02-13_15-42-57.jpg,bowwave,2429,1048,2491,1123,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-57.jpg,boat,2993,1421,3033,1440,22
Pipstrel-Virus_Bodensee_2018-02-13_15-42-57.jpg,nature,2506,1402,2594,1717,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-57.jpg,nature,2539,1005,2648,1386,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-58.jpg,boat,122,2321,173,2377,23
Pipstrel-Virus_Bodensee_2018-02-13_15-42-58.jpg,boat,1410,494,1428,529,20
Pipstrel-Virus_Bodensee_2018-02-13_15-42-58.jpg,bowwave,1343,277,1507,531,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-58.jpg,boat,2513,934,2538,965,21
Pipstrel-Virus_Bodensee_2018-02-13_15-42-58.jpg,boat,3080,1267,3120,1284,22
Pipstrel-Virus_Bodensee_2018-02-13_15-42-58.jpg,bowwave,1786,0,2834,2449,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-59.jpg,boat,62,2141,106,2195,23
Pipstrel-Virus_Bodensee_2018-02-13_15-42-59.jpg,boat,1359,287,1378,320,20
Pipstrel-Virus_Bodensee_2018-02-13_15-42-59.jpg,bowwave,1259,8,1474,324,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-59.jpg,boat,2477,737,2502,765,21
Pipstrel-Virus_Bodensee_2018-02-13_15-42-59.jpg,bowwave,2458,694,2530,769,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-59.jpg,boat,3041,1063,3081,1083,22
Pipstrel-Virus_Bodensee_2018-02-13_15-42-59.jpg,nature,2498,1700,2541,1737,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-59.jpg,nature,1557,1661,1592,1696,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-59.jpg,nature,2497,1614,2539,1653,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-59.jpg,nature,2517,1512,2568,1564,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-59.jpg,nature,2521,1056,2636,1495,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-59.jpg,nature,2599,962,2634,997,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-42-59.jpg,nature,2618,890,2653,926,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-00.jpg,boat,84,1922,126,1970,23
Pipstrel-Virus_Bodensee_2018-02-13_15-43-00.jpg,boat,2528,551,2552,580,21
Pipstrel-Virus_Bodensee_2018-02-13_15-43-00.jpg,bowwave,2508,510,2579,583,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-00.jpg,boat,3098,880,3141,902,22
Pipstrel-Virus_Bodensee_2018-02-13_15-43-00.jpg,boat,1401,80,1418,115,20
Pipstrel-Virus_Bodensee_2018-02-13_15-43-00.jpg,bowwave,1359,2,1462,117,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-00.jpg,nature,2692,2444,2727,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-00.jpg,nature,2517,1666,2553,1704,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-00.jpg,nature,2515,1619,2550,1655,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-00.jpg,nature,2535,1543,2571,1582,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-00.jpg,nature,1553,1447,1593,1485,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-00.jpg,nature,2539,1440,2583,1536,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-00.jpg,nature,2567,1347,2613,1395,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-00.jpg,nature,2573,1265,2613,1316,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-00.jpg,nature,2576,970,2671,1259,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-01.jpg,boat,103,1730,145,1772,23
Pipstrel-Virus_Bodensee_2018-02-13_15-43-01.jpg,boat,2745,2245,2788,2286,24
Pipstrel-Virus_Bodensee_2018-02-13_15-43-01.jpg,boat,2548,314,2574,341,21
Pipstrel-Virus_Bodensee_2018-02-13_15-43-01.jpg,bowwave,2532,264,2617,345,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-01.jpg,boat,3133,626,3178,653,22
Pipstrel-Virus_Bodensee_2018-02-13_15-43-01.jpg,nature,2515,1620,2550,1656,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-01.jpg,nature,2526,1537,2574,1617,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-01.jpg,nature,2548,1392,2598,1468,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-01.jpg,nature,2557,1186,2631,1378,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-01.jpg,nature,2598,1106,2650,1172,-1
Pipstrel-Virus_Bodensee_2018-02-13_15-43-01.jpg,nature,2602,926,2667,1058,-1
